record_id,company_name,contact_first,contact_last,email,phone,city,state,zip,signup_date,monthly_volume,status
MRC-101285,Lakeside Logistics,Sophia,Miller,sophia.miller@lakeside-example.com,,Newark,NJ,07102,2019-05-02,643.46,churned
MRC-100970,Cedar Printing,James,Martinez,james.martinez@cedar-example.com,(470) 834-4147,Phoenix,AZ,85001,2025-01-05,5474.51,PENDING
MRC-100111,Prairie Roofing,Emma,Smith,emma.smith@prairie-example.com,(249) 598-8559,Portland,OR,97201,2023-08-21,-3452.62,active
MRC-100688,Summit Printing,James,Brown,james.brown@summit-example.com,,Atlanta,GA,30303,2025-09-21,670.68,churned
MRC-100021,Harbor Printing,David,Lee,david.lee@harbor-example.com,(874) 304-6764,Houston,TX,77002,2022-12-18,1732.98,pending
MRC-100044,Lakeside Roofing,Sophia,Miller,sophia.miller@lakeside-example.com,356-813-9307,Providence,RI,02903,2024-07-09,1313.53,active
MRC-101912,Ironwood Roofing,Maria,Johnson,maria.johnson@ironwood-example.com,+1 823 363 3935,Atlanta,GA,30303,2022-12-02,4638.82,churned
MRC-100362,Redstone Plumbing,Anna,Hall,anna.hall@redstone-example.com,8964156184,Denver,CO,,2019-03-28,330.18,active
MRC-100652,Bluebird Catering,Brian,Jackson,brian.jackson@bluebird-example.com,(897) 270-8291,Spring,tx,77373,2024-05-03,20376.48,Active
MRC-101979,Summit Plumbing,Sophia,Brown,sophia.brown@summit-example.com,(388) 389-8613,Spring,TX,77373,2021-11-06,708.98,ACTIVE
MRC-101562,Cedar Bakery,Olivia,Smith,olivia.smith@cedar-example.com,+1 440 783 2905,Boston,MA,2108,2020-08-24,7264.57,churned
MRC-100813,Summit Cleaning,Sophia,Wilson,,280-893-1833,Denver,CO,80202,2021-08-28,2452.15,active
MRC-101961,Copper Auto Repair,Nancy,Hall,nancy.hall@copper-example.com,(817) 534-5839,Phoenix,AZ,85001,2020-06-13,1103.58,pending
MRC-101457,Granite Catering,Emma,Brown,emma.brown@granite-example.com,315-490-1320,Boston,MA,02108,2021-09-17,4371.41,active
MRC-101046,Redstone Printing,Brian,Smith,brian.smith@redstone-example.com,+1 920 350 7033,Denver,CO,80202,2021-10-10,626.57,pending
MRC-101807,Summit Plumbing,Daniel,Johnson,daniel.johnson@summit-example.com,804-713-3819,Denver,CO,80202,2020-03-29,623.95,pending
MRC-100416,Pioneer Printing,Maria,Jackson,,633-575-6584,Providence,RI,02903,2020-02-08,4677.2,active
MRC-101615,Pioneer Landscaping,Michael,Miller,michael.miller@pioneer-example.com,(658) 579-8676,Spring,TX,77373,2023-01-31,701.26,active
MRC-100378,Willow Roofing,,Lee,robert.lee@willow-example.com,+1 870 693 9369,Providence,RI,02903,2019-02-17,470.94,churned
MRC-101821,Bluebird Auto Repair,Laura,Jones,laura.jones@bluebird-example.com,3975762307,Denver,CO,80202,2023-11-30,2279.87,pending
MRC-101753,Harbor Plumbing,Olivia,Thomas,olivia.thomas@harbor-example.com,(738) 816-2215,Boston,MA,02108,2024-05-07,3459.3,active
MRC-100318,Harbor Consulting,Emma,Martinez,emma.martinez@harbor-example.com,4885555952,Phoenix,AZ,85001,2023-10-25,242.94,active
MRC-100351,Redstone Plumbing,Nancy,Brown,nancy.brown@redstone-example.com,732-379-4549,Newark,nj,7102,2022-04-02,3279.57,pending
MRC-100459,Prairie Bakery,Sophia,Martinez,sophia.martinez@prairie-example.com,,Phoenix,AZ,85001,2023-11-02,203.47,churned
MRC-100322,Pioneer Plumbing,Sophia,Walker,sophia.walker@pioneer-example.com,(295) 945-1674,Houston,tx,77002,2022-11-08,758.89,churned
MRC-101645,Willow Bakery,Linda,Wilson,linda.wilson@willow-example.com,+1 414 815 3726,Providence,RI,,2022-11-01,1544.23,churned
MRC-101402,Granite Electric,Kevin,Taylor,kevin.taylor@granite-example.com,(879) 988-3883,Phoenix,AZ,85001,2024-10-18,506.54,active
MRC-101317,Summit Bakery,Laura,Davis,laura.davis@summit-example.com,+1 231 653 3465,Chicago,IL,60601,2019-03-30,0.0,churned
MRC-101283,Prairie Consulting,James,Taylor,james.taylor@prairie-example.com,3228487486,Providence,RI,2903,2024-05-29,483.67,active
MRC-100567,Redstone Auto Repair,Laura,Johnson,laura.johnson@redstone-example.com,4737968158,Providence,RI,2903,2020-08-25,506.84,churned
MRC-101864,Copper Logistics,Jason,Wilson,jason.wilson@copper-example.com,+1 376 885 8400,Houston,TX,77002,2023-01-30,562.8,pending
MRC-100767,Bluebird Logistics,Robert,Davis,robert.davis@bluebird-example.com,9888187742,Newark,NJ,07102,2023-01-22,3523.87,pending
MRC-101365,Lakeside Landscaping,Mark,Hall,mark.hall@lakeside-example.com,+1 502 632 7077,Newark,NJ,7102,2023-05-14,617.68,ACTIVE
MRC-101901,Pioneer Auto Repair,Brian,Smith,brian.smith@pioneer-example.com,491-627-7367,Portland,OR,97201,2020-05-10,2182.31,pending
MRC-101888,Willow Catering,Paul,Martin,paul.martin@willow-example.com,(918) 726-9318,Portland,OR,97201,2022-08-20,1680.91,pending
MRC-101727,Summit Catering,Sophia,Walker,sophia.walker@summit-example.com,751-947-1696,Portland,OR,97201,2024-06-09,438.88,pending
MRC-100407,Bluebird Landscaping,Sarah,Williams,sarah.williams@bluebird-example.com,(382) 472-8185,Providence,RI,2903,2020-06-08,5242.95,pending
MRC-101224,Prairie Consulting,Anna,Thomas,anna.thomas@prairie-example.com,947-817-5223,Newark,NJ,07102,2019-03-15,477.31,churned
MRC-101199,Summit Roofing,Maria,Walker,,(500) 685-4520,Atlanta,GA,30303,2019-04-03,4615.25,churned
MRC-101298,Copper Auto Repair,Maria,Williams,maria.williams@copper-example.com,5796889581,Spring,Tex,,2020-02-14,861.4,pending
MRC-101777,Summit Cleaning,Nancy,Jones,nancy.jones@summit-example.com,+1 509 274 8542,Boston,MA,2108,2024-03-23,601.69,churned
MRC-100350,Prairie Roofing,Mark,Lee,mark.lee@prairie-example.com,8733052754,Houston,TX,77002,2025-04-05,1029.48,CHURNED
MRC-101782,Lakeside Printing,Laura,Wilson,laura.wilson@lakeside-example.com,233-812-6211,Spring,Tex,77373,2023-05-27,11883.32,active
MRC-100548,Cedar Cleaning,Kevin,Smith,kevin.smith@cedar-example.com,6049793413,Portland,OR,97201,2021-12-15,3569.35,churned
MRC-101593,Copper Consulting,Robert,Smith,robert.smith@copper-example.com,4196941009,Boston,MA,2108,2023-05-06,4860.43,pending
MRC-100148,Copper Roofing,Emma,Anderson,emma.anderson@copper-example.com,(234) 597-9747,Spring,TX,77373,2023-06-18,5309.86,pending
MRC-100597,Redstone Printing,Anna,Taylor,anna.taylor@redstone-example.com,+1 805 321 1911,Chicago,IL,60601,2021-11-20,2571.7,active
MRC-100441,Lakeside Roofing,Robert,Johnson,robert.johnson@lakeside-example.com,,Phoenix,AZ,85001,2021-04-19,7607.65,pending
MRC-100017,Summit Catering,Laura,Davis,laura.davis@summit-example.com,+1 441 450 6964,Phoenix,AZ,85001,2024-11-05,1611.81,PENDING
MRC-101459,Bluebird Consulting,Olivia,Miller,olivia.miller@bluebird-example.com,(520) 201-1106,Providence,RI,2903,2020-06-08,653.29,churned
MRC-101343,Harbor Logistics,Anna,Johnson,anna.johnson@harbor-example.com,8599392945,Spring,TX,77373,2020-06-16,559.86,pending
MRC-101987,Pioneer Cleaning,James,Smith,james.smith@pioneer-example.com,373-734-9456,Portland,OR,97201,2019-01-18,599.5,pending
MRC-100078,Cedar Electric,Emma,Wilson,emma.wilson@cedar-example.com,,Portland,OR,97201,2020-08-30,6815.24,churned
MRC-101086,Cedar Printing,Emma,Jones,emma.jones@cedar-example.com,238-492-6452,Newark,NJ,07102,2024-02-14,9666.17,active
MRC-101192,Harbor Catering,Nancy,Brown,nancy.brown@harbor-example.com,,Houston,TX,77002,2024-09-04,704.08,churned
MRC-101232,Willow Auto Repair,Kevin,Hall,kevin.hall@willow-example.com,+1 760 345 9219,Spring,TX,77373,2019-01-18,9278.96,churned
MRC-101100,Harbor Plumbing,Michael,Wilson,michael.wilson@harbor-example.com,3983185703,Providence,ri,02903,2021-09-07,2247.44,churned
MRC-101569,Bluebird Plumbing,Maria,Williams,maria.williams@bluebird-example.com,(250) 537-3963,Chicago,IL,60601,2020-01-07,3474.53,churned
MRC-100796,Redstone Auto Repair,Emma,Walker,emma.walker@redstone-example.com,2169394858,Atlanta,GA,30303,2023-12-30,2661.21,churned
MRC-100537,Redstone Auto Repair,Daniel,Johnson,daniel.johnson@redstone-example.com,256-986-8710,Spring,tx,77373,2023-12-21,520.08,active
MRC-100642,Willow Plumbing,Jason,Lee,jason.lee@willow-example.com,(409) 929-6477,Houston,TX,77002,2021-09-26,235.79,CHURNED
MRC-101928,Redstone HVAC,Emma,Rodriguez,emma.rodriguez@redstone-example.com,7908427362,Spring,TX,77373,2022-03-04,1683.39,Pending
MRC-100392,Cedar Logistics,Kevin,Martin,kevin.martin@cedar-example.com,(260) 556-4514,Phoenix,AZ,85001,2021-11-20,4531.5,pending
MRC-100199,Harbor Catering,Anna,Garcia,anna.garcia@harbor-example.com,+1 484 215 8989,Newark,NJ,07102,2021-01-09,329.73,active
MRC-100857,Harbor Plumbing,Anna,Anderson,anna.anderson@harbor-example.com,(556) 721-8854,Phoenix,AZ,85001,2022-07-16,419.37,active
MRC-100203,Cedar Cleaning,,Moore,brian.moore@cedar-example.com,(727) 741-1996,Chicago,IL,60601,2022-10-07,4852.87,pending
MRC-101001,Summit Consulting,,Miller,karen.miller@summit-example.com,,Boston,MA,2108,2020-03-14,1845.15,pending
MRC-101586,Ironwood Catering,Brian,Taylor,brian.taylor@ironwood-example.com,(762) 774-5544,Phoenix,AZ,85001,2019-02-04,303.53,active
MRC-101769,Redstone Cleaning,Paul,Jones,paul.jones@redstone-example.com,+1 497 860 9577,Spring,TX,77373,,1261.02,churned
MRC-100684,Summit Auto Repair,Linda,Wilson,linda.wilson@summit-example.com,+1 710 607 7366,Portland,OR,,2022-02-27,854.64,churned
MRC-101911,Ironwood Catering,David,Walker,david.walker@ironwood-example.com,+1 718 585 1066,Houston,TX,77002,2024-12-03,401.39,pending
MRC-101069,Lakeside Cleaning,Robert,Davis,robert.davis@lakeside-example.com,5275084075,Denver,CO,,2021-02-16,1347.57,churned
MRC-101892,Lakeside Consulting,Nancy,Davis,nancy.davis@lakeside-example.com,+1 531 275 1962,Spring,TX,77373,2021-07-17,697.66,pending
MRC-101465,Willow Bakery,Sophia,Smith,sophia.smith@willow-example.com,(758) 316-9282,Phoenix,AZ,85001,2021-07-29,2148.85,churned
MRC-101655,Redstone Auto Repair,Michael,Hall,michael.hall@redstone-example.com,+1 563 367 1307,Providence,ri,2903,2020-06-19,8545.75,active
MRC-101763,Harbor Electric,Olivia,Lee,olivia.lee@harbor-example.com,+1 790 867 2960,Portland,OR,97201,,5653.4,churned
MRC-101711,Lakeside Catering,Linda,Miller,linda.miller@lakeside-example.com,+1 629 491 8548,Chicago,IL,60601,2020-06-07,10053.9,active
MRC-100115,Prairie Plumbing,Karen,Jackson,karen.jackson@prairie-example.com,543-737-3021,Atlanta,GA,30303,2021-09-15,336.86,Active
MRC-100728,Harbor Landscaping,,Rodriguez,nancy.rodriguez@harbor-example.com,8394763382,Boston,MA,02108,2021-04-02,1066.82,pending
MRC-101077,Pioneer Electric,,Jones,brian.jones@pioneer-example.com,,Providence,RI,02903,2020-09-21,1659.97,active
MRC-101761,Pioneer Auto Repair,Michael,Williams,michael.williams@pioneer-example.com,544-967-6482,Phoenix,AZ,,2019-10-02,7880.69,PENDING
MRC-101037,Harbor Auto Repair,Jason,Davis,jason.davis@harbor-example.com,(919) 827-5810,Denver,CO,80202,2022-09-14,1354.63,churned
MRC-100037,Redstone Landscaping,Jason,Williams,jason.williams@redstone-example.com,4325162505,Phoenix,AZ,85001,,661.94,pending
MRC-101485,Willow Printing,Sarah,Williams,sarah.williams@willow-example.com,429-608-9052,Providence,RI,02903,2020-11-10,19890.78,pending
MRC-100677,Pioneer Catering,Sophia,Martinez,sophia.martinez@pioneer-example.com,3073132840,Newark,NJ,07102,2019-11-19,474.18,active
MRC-101641,Harbor Landscaping,Robert,Garcia,robert.garcia@harbor-example.com,(770) 744-1434,Portland,OR,97201,2025-07-06,7813.99,churned
MRC-100716,Redstone Catering,Robert,Davis,robert.davis@redstone-example.com,2095422261,Denver,CO,80202,2024-08-15,8275.72,active
MRC-100733,Copper Landscaping,,Johnson,robert.johnson@copper-example.com,673-952-8728,Denver,CO,80202,2022-09-06,3579.04,churned
MRC-101102,Pioneer Printing,Olivia,Martinez,olivia.martinez@pioneer-example.com,(228) 226-2400,Providence,RI,2903,2023-05-24,676.78,churned
MRC-101779,Copper Catering,Maria,Taylor,maria.taylor@copper-example.com,+1 729 907 9988,Houston,TX,77002,2024-07-05,1661.09,active
MRC-100692,Ironwood Printing,Daniel,Johnson,daniel.johnson@ironwood-example.com,+1 792 967 5016,Portland,OR,97201,2019-11-02,2414.87,churned
MRC-100261,Redstone Plumbing,Olivia,Davis,olivia.davis@redstone-example.com,(414) 682-8410,Atlanta,ga,30303,2020-07-15,8285.78,active
MRC-101748,Bluebird Auto Repair,David,Hall,david.hall@bluebird-example.com,4059284337,Houston,TX,77002,2019-05-07,8286.25,active
MRC-100791,Willow HVAC,Linda,Martin,linda.martin@willow-example.com,+1 476 844 6781,Denver,CO,80202,2021-01-02,5681.03,active
MRC-100224,Ironwood Consulting,Anna,Walker,anna.walker@ironwood-example.com,+1 297 320 2000,Newark,NJ,7102,2024-03-09,593.03,CHURNED
MRC-101205,Cedar Cleaning,David,Smith,david.smith@cedar-example.com,(564) 220-6611,Phoenix,AZ,85001,2021-08-02,843.45,active
MRC-100518,Prairie Cleaning,Daniel,Wilson,daniel.wilson@prairie-example.com,,Spring,TX,77373,2024-08-11,682.72,churned
MRC-101671,Pioneer Catering,Laura,Wilson,laura.wilson@pioneer-example.com,5548225099,Boston,MA,,2022-08-04,4516.43,active
MRC-101408,Ironwood Roofing,Anna,Smith,anna.smith@ironwood-example.com,+1 402 300 8905,Atlanta,GA,30303,2021-09-03,144.02,churned
MRC-101853,Harbor HVAC,Nancy,Walker,nancy.walker@harbor-example.com,805-266-6841,Boston,MA,02108,2025-06-16,1737.02,churned
MRC-100574,Harbor Plumbing,Sophia,Johnson,sophia.johnson@harbor-example.com,236-524-6746,Providence,RI,2903,2021-07-27,3328.59,active
MRC-100301,Willow HVAC,David,Martinez,david.martinez@willow-example.com,+1 878 461 5006,Phoenix,AZ,85001,2020-02-28,5905.43,active
MRC-100909,Lakeside Consulting,Sarah,Martinez,sarah.martinez@lakeside-example.com,+1 789 991 3804,Phoenix,AZ,85001,2019-12-26,804.07,active
MRC-100236,Lakeside Logistics,Linda,Wilson,linda.wilson@lakeside-example.com,(408) 293-7915,Providence,RI,02903,2021-06-30,3367.37,active
MRC-101274,Bluebird Plumbing,Nancy,Johnson,nancy.johnson@bluebird-example.com,7178477487,Portland,OR,97201,2023-04-22,436.98,active
MRC-101614,Ironwood Catering,Kevin,Miller,,9656291472,Providence,RI,2903,2024-07-07,475.96,Active
MRC-101609,Summit Landscaping,Jason,Lee,jason.lee@summit-example.com,,Atlanta,GA,30303,2022-01-17,545.88,ACTIVE
MRC-101858,Summit Consulting,Michael,Moore,michael.moore@summit-example.com,,Providence,RI,2903,2019-05-13,534.15,churned
MRC-100979,Willow Electric,,Thomas,daniel.thomas@willow-example.com,289-415-8261,Boston,MA,2108,2021-05-11,2749.82,active
MRC-101665,Pioneer Roofing,Daniel,Walker,daniel.walker@pioneer-example.com,6933815594,Denver,CO,80202,2019-10-13,18972.49,active
MRC-101300,Cedar Plumbing,Nancy,Smith,nancy.smith@cedar-example.com,687-306-7649,Newark,NJ,7102,2023-10-04,479.95,active
MRC-101093,Summit Consulting,James,Hall,james.hall@summit-example.com,,Boston,MA,2108,2021-11-15,1903.33,pending
MRC-100750,Bluebird Bakery,Linda,Lee,linda.lee@bluebird-example.com,(884) 770-8460,Chicago,IL,60601,2024-07-09,1042.68,CHURNED
MRC-101660,Lakeside Bakery,Linda,Johnson,linda.johnson@lakeside-example.com,,Newark,NJ,7102,2024-02-06,7309.71,Active
MRC-100560,Cedar Printing,Robert,Martin,robert.martin@cedar-example.com,(378) 823-7227,Boston,MA,2108,,4173.57,Active
MRC-101019,Bluebird Printing,Laura,Hall,laura.hall@bluebird-example.com,7697857516,Denver,CO,80202,2020-04-28,6432.5,churned
MRC-100993,Bluebird Cleaning,,Jackson,olivia.jackson@bluebird-example.com,,Denver,CO,80202,2019-08-05,3519.36,pending
MRC-101772,Summit Printing,Karen,Jones,karen.jones@summit-example.com,(940) 320-1797,Atlanta,GA,30303,2022-06-12,820.99,churned
MRC-100808,Summit Roofing,Linda,Anderson,linda.anderson@summit-example.com,789-247-2262,Houston,Tex,77002,2022-08-23,701.44,Pending
MRC-100513,Pioneer HVAC,James,Jackson,james.jackson@pioneer-example.com,7034929074,Atlanta,GA,30303,2022-10-12,903.75,active
MRC-101702,Cedar Cleaning,Linda,Walker,linda.walker@cedar-example.com,(337) 429-6695,Houston,TX,77002,2019-07-09,257.95,pending
MRC-100651,Redstone Bakery,Anna,Martinez,anna.martinez@redstone-example.com,+1 880 444 2930,Phoenix,az,85001,2023-04-28,207.52,pending
MRC-100114,Pioneer Logistics,Karen,Moore,karen.moore@pioneer-example.com,6883692990,Atlanta,GA,30303,2020-06-01,229.94,active
MRC-101302,Copper Consulting,Karen,Thomas,,,Boston,MA,02108,2024-09-16,362.08,churned
MRC-100569,Willow Landscaping,Karen,Walker,karen.walker@willow-example.com,928-796-3533,Boston,ma,02108,2025-08-26,1111.62,churned
MRC-100154,Summit Electric,Jason,Miller,jason.miller@summit-example.com,(972) 884-8384,Houston,TX,77002,2020-09-29,2021.92,Churned
MRC-100563,Cedar Auto Repair,Mark,Walker,mark.walker@cedar-example.com,8777655258,Denver,CO,80202,2019-09-30,1241.05,pending
MRC-101531,Redstone HVAC,Laura,Johnson,laura.johnson@redstone-example.com,,Boston,MA,02108,2021-10-01,2351.05,ACTIVE
MRC-100762,Pioneer Printing,Karen,Davis,karen.davis@pioneer-example.com,9779591757,Portland,OR,97201,2025-07-08,216.27,pending
MRC-101886,Prairie Catering,Linda,Garcia,linda.garcia@prairie-example.com,563-212-8602,Portland,OR,,2024-07-04,11846.25,active
MRC-100327,Summit Electric,Paul,Johnson,paul.johnson@summit-example.com,916-642-6532,Houston,tx,77002,2022-12-13,209.1,Churned
MRC-100470,Lakeside Electric,,Garcia,laura.garcia@lakeside-example.com,+1 531 594 3294,Phoenix,AZ,85001,2020-08-21,1120.12,pending
MRC-100368,Lakeside Electric,Linda,Miller,linda.miller@lakeside-example.com,+1 414 615 3139,Newark,NJ,7102,2025-01-01,1278.38,active
MRC-100081,Granite Bakery,Nancy,Thomas,nancy.thomas@granite-example.com,753-632-5448,Boston,MA,2108,2023-12-05,3630.68,pending
MRC-100198,Harbor Logistics,Nancy,Garcia,nancy.garcia@harbor-example.com,+1 912 974 9092,Phoenix,AZ,85001,2024-02-10,11980.13,active
MRC-100339,Harbor Consulting,,Moore,laura.moore@harbor-example.com,(913) 731-2103,Atlanta,GA,30303,2019-10-12,688.3,PENDING
MRC-100768,Willow HVAC,Nancy,Wilson,nancy.wilson@willow-example.com,(440) 708-2163,Boston,MA,02108,2019-06-25,1888.8,pending
MRC-100003,Bluebird Landscaping,Michael,Moore,michael.moore@bluebird-example.com,,Houston,TX,77002,2020-01-22,376.13,churned
MRC-100451,Harbor Printing,James,Anderson,james.anderson@harbor-example.com,+1 880 470 1886,Boston,MA,2108,2019-12-05,3997.49,pending
MRC-100442,Granite Bakery,Linda,Wilson,linda.wilson@granite-example.com,(946) 891-3611,Spring,Tex,77373,2021-11-05,9594.52,active
MRC-100141,Granite Cleaning,Linda,Thomas,linda.thomas@granite-example.com,3692744045,Spring,TX,77373,2020-02-09,601.06,pending
MRC-101379,Willow Landscaping,Kevin,Lee,kevin.lee@willow-example.com,(751) 486-7951,Atlanta,GA,30303,2024-10-25,640.95,active
MRC-101885,Copper Catering,Robert,Jackson,robert.jackson@copper-example.com,902-248-1442,Chicago,IL,60601,2025-11-01,5715.05,pending
MRC-100584,Ironwood Roofing,Sarah,Johnson,sarah.johnson@ironwood-example.com,+1 744 251 9783,Boston,MA,02108,2024-02-07,800.49,churned
MRC-100730,Prairie Electric,Kevin,Miller,kevin.miller@prairie-example.com,(495) 510-5769,Boston,MA,02108,2019-09-06,1854.43,CHURNED
MRC-101948,Granite Auto Repair,Daniel,Rodriguez,daniel.rodriguez@granite-example.com,,Providence,RI,2903,2021-03-08,12197.31,churned
MRC-101612,Redstone Plumbing,Kevin,Garcia,kevin.garcia@redstone-example.com,(355) 218-9591,Boston,MA,2108,2025-01-30,17231.83,CHURNED
MRC-101723,Summit Plumbing,David,Brown,david.brown@summit-example.com,787-945-3393,Spring,TX,,2021-05-17,728.17,active
MRC-100369,Summit Landscaping,David,Martinez,david.martinez@summit-example.com,+1 214 752 4543,Houston,tx,,2019-11-11,1239.75,active
MRC-100104,Pioneer Electric,Mark,Williams,mark.williams@pioneer-example.com,636-885-1677,Portland,OR,97201,2021-09-07,7009.16,ACTIVE
MRC-101426,Cedar Auto Repair,Paul,Davis,paul.davis@cedar-example.com,5259767851,Houston,TX,77002,2021-02-07,1339.73,active
MRC-101260,Granite Plumbing,Daniel,Jackson,daniel.jackson@granite-example.com,,Boston,MA,2108,2020-08-31,3373.34,pending
MRC-101567,Willow HVAC,Paul,Anderson,paul.anderson@willow-example.com,3539805802,Denver,CO,,2024-06-16,7323.08,churned
MRC-200025,CEDAR LANDSCAPING,LAURA,Hall,laura.hall@cedar-example.com,+1 716 843 4627,Spring,TX,77373,2019-08-07,13982.42,churned
MRC-100376,Copper Roofing,David,Rodriguez,david.rodriguez@copper-example.com,2646045967,Phoenix,AZ,85001,2021-10-18,2485.85,active
MRC-100983,Willow Bakery,Nancy,Johnson,nancy.johnson@willow-example.com,5484937775,Houston,TX,77002,2019-12-07,4699.68,pending
MRC-101706,Cedar Auto Repair,Karen,Rodriguez,karen.rodriguez@cedar-example.com,494-682-3865,Newark,NJ,,2022-10-19,589.1,pending
